match_id,scenario_id,field,processed_value,candidate_value,is_same
WC2026-D32,S05_high_line_vs_runner,raw_probability_context_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,raw_total_score,0.6896,0.6896,true
WC2026-D32,S05_high_line_vs_runner,normalized_weight,0.126652,0.126652,true
WC2026-D32,S05_high_line_vs_runner,base_weight,0.1,0.1,true
WC2026-D32,S05_high_line_vs_runner,tactical_delta,0.5896,0.5896,true
WC2026-D32,S05_high_line_vs_runner,player_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,source_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,probability_context_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,weight,0.126652,0.126652,true
WC2026-D32,S05_high_line_vs_runner,final_weight_deprecated,0.126652,0.126652,true
WC2026-D32,S05_high_line_vs_runner,scenario_ranking_weight,0.126652,0.126652,true
WC2026-D32,S05_high_line_vs_runner,home_lambda_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,away_lambda_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,variance_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,over25_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,btts_delta,0,0,true
WC2026-D32,S05_high_line_vs_runner,htft_bias,负/负;平/负;胜/负;胜/胜,负/负;平/负;胜/负;胜/胜,true
WC2026-D32,S05_high_line_vs_runner,htft_bias_semantic,underdog_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;favorite_leads_ht|underdog_wins_ft,underdog_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;favorite_leads_ht|underdog_wins_ft,true
WC2026-D32,S05_high_line_vs_runner,score_family,1-2;2-2;2-3;1-3,1-2;2-2;2-3;1-3,true
WC2026-D32,S05_high_line_vs_runner,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D32,S05_high_line_vs_runner,evidence_summary,,,true
WC2026-D32,S05_high_line_vs_runner,weight_gates,{},{},true
WC2026-D32,S05_high_line_vs_runner,evidence_refs,,,true
WC2026-D32,S05_high_line_vs_runner,data_confidence,0.75,0.75,true
WC2026-D32,S05_high_line_vs_runner,is_fallback,false,false,true
WC2026-D32,S05_high_line_vs_runner,fallback_reason,,,true
WC2026-D32,S05_high_line_vs_runner,fallback_fields,,,true
WC2026-D32,S05_high_line_vs_runner,fallback_ratio,0,0,true
WC2026-D32,S05_high_line_vs_runner,fallback_confidence_cap,,,true
WC2026-D32,S05_high_line_vs_runner,precision_warning,,,true
WC2026-D32,S05_high_line_vs_runner,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S05_high_line_vs_runner,__row_hash__,5cd6cf5ac0fc8b5fbf75f16ed8c270f2b0e9e54be731c7c31a1818a44b926ba3,5cd6cf5ac0fc8b5fbf75f16ed8c270f2b0e9e54be731c7c31a1818a44b926ba3,true
WC2026-D32,S06_set_piece_breakthrough,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S06_set_piece_breakthrough,home,USA,USA,true
WC2026-D32,S06_set_piece_breakthrough,away,Australia,Australia,true
WC2026-D32,S06_set_piece_breakthrough,scenario_id,S06_set_piece_breakthrough,S06_set_piece_breakthrough,true
WC2026-D32,S06_set_piece_breakthrough,scenario_name,定位球成为破局点,定位球成为破局点,true
WC2026-D32,S06_set_piece_breakthrough,raw_base_weight,0.1,0.1,true
WC2026-D32,S06_set_piece_breakthrough,raw_tactical_delta,0.3538,0.3538,true
WC2026-D32,S06_set_piece_breakthrough,raw_player_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,raw_source_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,raw_probability_context_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,raw_total_score,0.4538,0.4538,true
WC2026-D32,S06_set_piece_breakthrough,normalized_weight,0.08334,0.08334,true
WC2026-D32,S06_set_piece_breakthrough,base_weight,0.1,0.1,true
WC2026-D32,S06_set_piece_breakthrough,tactical_delta,0.3538,0.3538,true
WC2026-D32,S06_set_piece_breakthrough,player_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,source_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,probability_context_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,weight,0.08334,0.08334,true
WC2026-D32,S06_set_piece_breakthrough,final_weight_deprecated,0.08334,0.08334,true
WC2026-D32,S06_set_piece_breakthrough,scenario_ranking_weight,0.08334,0.08334,true
WC2026-D32,S06_set_piece_breakthrough,home_lambda_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,away_lambda_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,variance_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,over25_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,btts_delta,0,0,true
WC2026-D32,S06_set_piece_breakthrough,htft_bias,胜/胜;平/胜;平/负,胜/胜;平/胜;平/负,true
WC2026-D32,S06_set_piece_breakthrough,htft_bias_semantic,draw_ht|favorite_wins_ft;favorite_leads_ht|favorite_wins_ft;draw_ht|draw_ft,draw_ht|favorite_wins_ft;favorite_leads_ht|favorite_wins_ft;draw_ht|draw_ft,true
WC2026-D32,S06_set_piece_breakthrough,score_family,1-0;2-0;2-1;1-1,1-0;2-0;2-1;1-1,true
WC2026-D32,S06_set_piece_breakthrough,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D32,S06_set_piece_breakthrough,evidence_summary,,,true
WC2026-D32,S06_set_piece_breakthrough,weight_gates,{},{},true
WC2026-D32,S06_set_piece_breakthrough,evidence_refs,,,true
WC2026-D32,S06_set_piece_breakthrough,data_confidence,0.75,0.75,true
WC2026-D32,S06_set_piece_breakthrough,is_fallback,false,false,true
WC2026-D32,S06_set_piece_breakthrough,fallback_reason,,,true
WC2026-D32,S06_set_piece_breakthrough,fallback_fields,,,true
WC2026-D32,S06_set_piece_breakthrough,fallback_ratio,0,0,true
WC2026-D32,S06_set_piece_breakthrough,fallback_confidence_cap,,,true
WC2026-D32,S06_set_piece_breakthrough,precision_warning,,,true
WC2026-D32,S06_set_piece_breakthrough,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S06_set_piece_breakthrough,__row_hash__,a2dc98f61bd83a4e02891bd8580b234a6514dca844afd8a1ffa28498a31a44ba,a2dc98f61bd83a4e02891bd8580b234a6514dca844afd8a1ffa28498a31a44ba,true
WC2026-D32,S07_late_chase_open_game,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S07_late_chase_open_game,home,USA,USA,true
WC2026-D32,S07_late_chase_open_game,away,Australia,Australia,true
WC2026-D32,S07_late_chase_open_game,scenario_id,S07_late_chase_open_game,S07_late_chase_open_game,true
WC2026-D32,S07_late_chase_open_game,scenario_name,末段追分压上导致开放式尾段,末段追分压上导致开放式尾段,true
WC2026-D32,S07_late_chase_open_game,raw_base_weight,0.1,0.1,true
WC2026-D32,S07_late_chase_open_game,raw_tactical_delta,0.2419,0.2419,true
WC2026-D32,S07_late_chase_open_game,raw_player_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,raw_source_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,raw_probability_context_delta,0.087,0.087,true
WC2026-D32,S07_late_chase_open_game,raw_total_score,0.4289,0.4289,true
WC2026-D32,S07_late_chase_open_game,normalized_weight,0.078772,0.078772,true
WC2026-D32,S07_late_chase_open_game,base_weight,0.1,0.1,true
WC2026-D32,S07_late_chase_open_game,tactical_delta,0.2419,0.2419,true
WC2026-D32,S07_late_chase_open_game,player_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,source_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,probability_context_delta,0.087,0.087,true
WC2026-D32,S07_late_chase_open_game,weight,0.078772,0.078772,true
WC2026-D32,S07_late_chase_open_game,final_weight_deprecated,0.078772,0.078772,true
WC2026-D32,S07_late_chase_open_game,scenario_ranking_weight,0.078772,0.078772,true
WC2026-D32,S07_late_chase_open_game,home_lambda_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,away_lambda_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,variance_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,over25_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,btts_delta,0,0,true
WC2026-D32,S07_late_chase_open_game,htft_bias,平/胜;平/负;负/平;胜/平;负/胜;胜/负,平/胜;平/负;负/平;胜/平;负/胜;胜/负,true
WC2026-D32,S07_late_chase_open_game,htft_bias_semantic,draw_ht|favorite_wins_ft;underdog_holds_ht|underdog_wins_ft;favorite_leads_ht|draw_ft;draw_ht|underdog_wins_ft,draw_ht|favorite_wins_ft;underdog_holds_ht|underdog_wins_ft;favorite_leads_ht|draw_ft;draw_ht|underdog_wins_ft,true
WC2026-D32,S07_late_chase_open_game,score_family,2-1;1-2;2-2;3-2;2-3,2-1;1-2;2-2;3-2;2-3,true
WC2026-D32,S07_late_chase_open_game,triggered_by,auto_matchup_features+capped_by_competition_context,auto_matchup_features+capped_by_competition_context,true
WC2026-D32,S07_late_chase_open_game,evidence_summary,,,true
WC2026-D32,S07_late_chase_open_game,weight_gates,"{""competition_late_chase_cap"":{""context_used"":true,""late_chase_suppression"":0.369,""late_draw_control_index"":0.82}}","{""competition_late_chase_cap"":{""context_used"":true,""late_chase_suppression"":0.369,""late_draw_control_index"":0.82}}",true
WC2026-D32,S07_late_chase_open_game,evidence_refs,,,true
WC2026-D32,S07_late_chase_open_game,data_confidence,0.75,0.75,true
WC2026-D32,S07_late_chase_open_game,is_fallback,false,false,true
WC2026-D32,S07_late_chase_open_game,fallback_reason,,,true
WC2026-D32,S07_late_chase_open_game,fallback_fields,,,true
WC2026-D32,S07_late_chase_open_game,fallback_ratio,0,0,true
WC2026-D32,S07_late_chase_open_game,fallback_confidence_cap,,,true
WC2026-D32,S07_late_chase_open_game,precision_warning,,,true
WC2026-D32,S07_late_chase_open_game,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S07_late_chase_open_game,__row_hash__,15bfa2bb435321af70c9254c76f57aa432072687f2b43478e04d6d6dc5c8eca1,15bfa2bb435321af70c9254c76f57aa432072687f2b43478e04d6d6dc5c8eca1,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,home,USA,USA,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,away,Australia,Australia,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,scenario_id,S08_strict_ref_card_penalty_chaos,S08_strict_ref_card_penalty_chaos,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,scenario_name,严哨/红牌/身体对抗混沌,严哨/红牌/身体对抗混沌,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_base_weight,0.1,0.1,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_tactical_delta,0.1968,0.1968,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_player_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_source_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_probability_context_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,raw_total_score,0.2968,0.2968,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,normalized_weight,0.05451,0.05451,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,base_weight,0.1,0.1,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,tactical_delta,0.1968,0.1968,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,player_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,source_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,probability_context_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,weight,0.05451,0.05451,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,final_weight_deprecated,0.05451,0.05451,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,scenario_ranking_weight,0.05451,0.05451,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,home_lambda_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,away_lambda_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,variance_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,over25_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,btts_delta,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,htft_bias,胜/负;负/胜;平/胜;平/负,胜/负;负/胜;平/胜;平/负,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,htft_bias_semantic,favorite_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;underdog_leads_ht|favorite_wins_ft;draw_ht|draw_ft,favorite_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;underdog_leads_ht|favorite_wins_ft;draw_ht|draw_ft,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,score_family,2-1;1-2;3-1;1-3;3-2,2-1;1-2;3-1;1-3;3-2,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,triggered_by,referee_strict_rc:Felix Zwayer,referee_strict_rc:Felix Zwayer,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,evidence_summary,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,weight_gates,{},{},true
WC2026-D32,S08_strict_ref_card_penalty_chaos,evidence_refs,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,data_confidence,0.75,0.75,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,is_fallback,false,false,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,fallback_reason,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,fallback_fields,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,fallback_ratio,0,0,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,fallback_confidence_cap,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,precision_warning,,,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S08_strict_ref_card_penalty_chaos,__row_hash__,e9601f3c78d6a6c8d7d583e82103f010261aca5407193b4eeffdca46c8e2c439,e9601f3c78d6a6c8d7d583e82103f010261aca5407193b4eeffdca46c8e2c439,true
WC2026-D32,S09_fatigue_travel_second_half_drop,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S09_fatigue_travel_second_half_drop,home,USA,USA,true
WC2026-D32,S09_fatigue_travel_second_half_drop,away,Australia,Australia,true
WC2026-D32,S09_fatigue_travel_second_half_drop,scenario_id,S09_fatigue_travel_second_half_drop,S09_fatigue_travel_second_half_drop,true
WC2026-D32,S09_fatigue_travel_second_half_drop,scenario_name,旅行/体能导致下半场防守断电,旅行/体能导致下半场防守断电,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_base_weight,0.1,0.1,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_tactical_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_player_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_source_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_probability_context_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,raw_total_score,0.1,0.1,true
WC2026-D32,S09_fatigue_travel_second_half_drop,normalized_weight,0.018366,0.018366,true
WC2026-D32,S09_fatigue_travel_second_half_drop,base_weight,0.1,0.1,true
WC2026-D32,S09_fatigue_travel_second_half_drop,tactical_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,player_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,source_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,probability_context_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,weight,0.018366,0.018366,true
WC2026-D32,S09_fatigue_travel_second_half_drop,final_weight_deprecated,0.018366,0.018366,true
WC2026-D32,S09_fatigue_travel_second_half_drop,scenario_ranking_weight,0.018366,0.018366,true
WC2026-D32,S09_fatigue_travel_second_half_drop,home_lambda_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,away_lambda_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,variance_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,over25_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,btts_delta,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,htft_bias,平/胜;胜/胜;平/负;负/负,平/胜;胜/胜;平/负;负/负,true
WC2026-D32,S09_fatigue_travel_second_half_drop,htft_bias_semantic,draw_ht|favorite_wins_ft;favorite_leads_ht|draw_ft;underdog_holds_ht|underdog_wins_ft,draw_ht|favorite_wins_ft;favorite_leads_ht|draw_ft;underdog_holds_ht|underdog_wins_ft,true
WC2026-D32,S09_fatigue_travel_second_half_drop,score_family,1-0;2-0;2-1;3-1,1-0;2-0;2-1;3-1,true
WC2026-D32,S09_fatigue_travel_second_half_drop,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D32,S09_fatigue_travel_second_half_drop,evidence_summary,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,weight_gates,{},{},true
WC2026-D32,S09_fatigue_travel_second_half_drop,evidence_refs,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,data_confidence,0.75,0.75,true
WC2026-D32,S09_fatigue_travel_second_half_drop,is_fallback,false,false,true
WC2026-D32,S09_fatigue_travel_second_half_drop,fallback_reason,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,fallback_fields,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,fallback_ratio,0,0,true
WC2026-D32,S09_fatigue_travel_second_half_drop,fallback_confidence_cap,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,precision_warning,,,true
WC2026-D32,S09_fatigue_travel_second_half_drop,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S09_fatigue_travel_second_half_drop,__row_hash__,9f8792ad90b9144fbe4da175dc6bd81ee013cb8ef228ccd2bfcd3a8e9d984228,9f8792ad90b9144fbe4da175dc6bd81ee013cb8ef228ccd2bfcd3a8e9d984228,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,home,USA,USA,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,away,Australia,Australia,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,scenario_id,S10_tactical_stalemate_mutual_constraint,S10_tactical_stalemate_mutual_constraint,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,scenario_name,双方战术互相牵制，进入僵持,双方战术互相牵制，进入僵持,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_base_weight,0.1,0.1,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_tactical_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_player_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_source_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_probability_context_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,raw_total_score,0.1,0.1,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,normalized_weight,0.018366,0.018366,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,base_weight,0.1,0.1,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,tactical_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,player_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,source_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,probability_context_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,weight,0.018366,0.018366,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,final_weight_deprecated,0.018366,0.018366,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,scenario_ranking_weight,0.018366,0.018366,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,home_lambda_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,away_lambda_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,variance_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,over25_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,btts_delta,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,htft_bias,平/平;平/胜;平/负,平/平;平/胜;平/负,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,htft_bias_semantic,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,score_family,0-0;1-0;0-1;1-1,0-0;1-0;0-1;1-1,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,evidence_summary,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,weight_gates,{},{},true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,evidence_refs,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,data_confidence,0.75,0.75,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,is_fallback,false,false,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,fallback_reason,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,fallback_fields,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,fallback_ratio,0,0,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,fallback_confidence_cap,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,precision_warning,,,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S10_tactical_stalemate_mutual_constraint,__row_hash__,e2575f074a9f66b9d8a9972120227f8b941a6d9754edf4b32d1a36feeddacd08,e2575f074a9f66b9d8a9972120227f8b941a6d9754edf4b32d1a36feeddacd08,true
WC2026-D32,S11_group_state_draw_control,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S11_group_state_draw_control,home,USA,USA,true
WC2026-D32,S11_group_state_draw_control,away,Australia,Australia,true
WC2026-D32,S11_group_state_draw_control,scenario_id,S11_group_state_draw_control,S11_group_state_draw_control,true
WC2026-D32,S11_group_state_draw_control,scenario_name,小组赛积分形势导致接受平局/控节奏,小组赛积分形势导致接受平局/控节奏,true
WC2026-D32,S11_group_state_draw_control,raw_base_weight,0.09,0.09,true
WC2026-D32,S11_group_state_draw_control,raw_tactical_delta,0.1968,0.1968,true
WC2026-D32,S11_group_state_draw_control,raw_player_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,raw_source_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,raw_probability_context_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,raw_total_score,0.2868,0.2868,true
WC2026-D32,S11_group_state_draw_control,normalized_weight,0.052674,0.052674,true
WC2026-D32,S11_group_state_draw_control,base_weight,0.09,0.09,true
WC2026-D32,S11_group_state_draw_control,tactical_delta,0.1968,0.1968,true
WC2026-D32,S11_group_state_draw_control,player_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,source_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,probability_context_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,weight,0.052674,0.052674,true
WC2026-D32,S11_group_state_draw_control,final_weight_deprecated,0.052674,0.052674,true
WC2026-D32,S11_group_state_draw_control,scenario_ranking_weight,0.052674,0.052674,true
WC2026-D32,S11_group_state_draw_control,home_lambda_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,away_lambda_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,variance_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,over25_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,btts_delta,0,0,true
WC2026-D32,S11_group_state_draw_control,htft_bias,平/平;平/胜;平/负,平/平;平/胜;平/负,true
WC2026-D32,S11_group_state_draw_control,htft_bias_semantic,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,true
WC2026-D32,S11_group_state_draw_control,score_family,0-0;1-1;1-0;0-1,0-0;1-1;1-0;0-1,true
WC2026-D32,S11_group_state_draw_control,triggered_by,structured_competition_context_draw_control,structured_competition_context_draw_control,true
WC2026-D32,S11_group_state_draw_control,evidence_summary,,,true
WC2026-D32,S11_group_state_draw_control,weight_gates,"{""s11_draw_control"":{""context_used"":true,""home_draw_acceptance"":0.82,""away_draw_acceptance"":0.82,""mutual_draw_acceptance"":0.82,""late_draw_control_index"":0.82,""max_must_win_pressure"":0.0,""composite_score"":0.656,""context_reason"":""R2 group leaders both on 3/3 pts; draw protects qualification margin; top spot path incentive exists.""}}","{""s11_draw_control"":{""context_used"":true,""home_draw_acceptance"":0.82,""away_draw_acceptance"":0.82,""mutual_draw_acceptance"":0.82,""late_draw_control_index"":0.82,""max_must_win_pressure"":0.0,""composite_score"":0.656,""context_reason"":""R2 group leaders both on 3/3 pts; draw protects qualification margin; top spot path incentive exists.""}}",true
WC2026-D32,S11_group_state_draw_control,evidence_refs,,,true
WC2026-D32,S11_group_state_draw_control,data_confidence,0.75,0.75,true
WC2026-D32,S11_group_state_draw_control,is_fallback,false,false,true
WC2026-D32,S11_group_state_draw_control,fallback_reason,,,true
WC2026-D32,S11_group_state_draw_control,fallback_fields,,,true
WC2026-D32,S11_group_state_draw_control,fallback_ratio,0,0,true
WC2026-D32,S11_group_state_draw_control,fallback_confidence_cap,,,true
WC2026-D32,S11_group_state_draw_control,precision_warning,,,true
WC2026-D32,S11_group_state_draw_control,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D32,S11_group_state_draw_control,__row_hash__,a530368fdb37c7c17cfec0abb43e9c8a08065a079e8a311ac2d7bc6364efef99,a530368fdb37c7c17cfec0abb43e9c8a08065a079e8a311ac2d7bc6364efef99,true
WC2026-D32,S12_rotation_tempo_drop,match_id,WC2026-D32,WC2026-D32,true
WC2026-D32,S12_rotation_tempo_drop,home,USA,USA,true
WC2026-D32,S12_rotation_tempo_drop,away,Australia,Australia,true
WC2026-D32,S12_rotation_tempo_drop,scenario_id,S12_rotation_tempo_drop,S12_rotation_tempo_drop,true
WC2026-D32,S12_rotation_tempo_drop,scenario_name,轮换/保主力导致强队节奏下降,轮换/保主力导致强队节奏下降,true
WC2026-D32,S12_rotation_tempo_drop,raw_base_weight,0.05,0.05,true
WC2026-D32,S12_rotation_tempo_drop,raw_tactical_delta,0,0,true
WC2026-D32,S12_rotation_tempo_drop,raw_player_delta,0,0,true
WC2026-D32,S12_rotation_tempo_drop,raw_source_delta,0,0,true
WC2026-D32,S12_rotation_tempo_drop,raw_probability_context_delta,0,0,true
WC2026-D32,S12_rotation_tempo_drop,raw_total_score,0.05,0.05,true
WC2026-D32,S12_rotation_tempo_drop,normalized_weight,0.009183,0.009183,true
WC2026-D32,S12_rotation_tempo_drop,base_weight,0.05,0.05,true
WC2026-D32,S12_rotation_tempo_drop,tactical_delta,0,0,true
